candidate,period,outcome,state,n,mean,median,std
state__state8_k5,1993_2004,fwd_return_20d,4,73,0.07015292257097562,0.07130911937542361,0.05898725595143865
state__state8_k5,1993_2004,fwd_max_drawdown_20d,0,838,-0.02152129496879834,-0.013772772776065256,0.02659678661342605
state__state8_k5,1993_2004,fwd_max_drawdown_20d,1,897,-0.021018267950366883,-0.01393787283140735,0.025030116854873278
state__state8_k5,1993_2004,fwd_max_drawdown_20d,2,714,-0.03430795684011662,-0.02754291710542056,0.03850299086673281
state__state8_k5,1993_2004,fwd_max_drawdown_20d,3,420,-0.030925327308917977,-0.021295244764397037,0.0375274788963785
state__state8_k5,1993_2004,fwd_max_drawdown_20d,4,73,-0.030820488721287738,-0.024738782770140966,0.044461729885388594
state__state8_k5,1993_2004,fwd_max_upside_20d,0,838,0.023941934084200332,0.02101758645283447,0.02043404286589792
state__state8_k5,1993_2004,fwd_max_upside_20d,1,897,0.025018922139143553,0.021708704664780365,0.020093149169400696
state__state8_k5,1993_2004,fwd_max_upside_20d,2,714,0.04039847174850279,0.037215361462838326,0.0317018552461395
state__state8_k5,1993_2004,fwd_max_upside_20d,3,420,0.034762050874447094,0.03087211811756929,0.027832622358693635
state__state8_k5,1993_2004,fwd_max_upside_20d,4,73,0.09267225777743596,0.09002963901387218,0.04666354184649927
state__state8_k5,1993_2004,future_rv_20d,0,838,0.12793334533807585,0.11335032158003741,0.05653460411960268
state__state8_k5,1993_2004,future_rv_20d,1,897,0.128393890743069,0.1178829661487287,0.05220476210963559
state__state8_k5,1993_2004,future_rv_20d,2,714,0.21481392909296537,0.20579333006598777,0.06699048336433934
state__state8_k5,1993_2004,future_rv_20d,3,420,0.18735230798115554,0.1762674994694691,0.07790270415970794
state__state8_k5,1993_2004,future_rv_20d,4,73,0.31822861939165487,0.3214125245819463,0.0773611640441913
state__state8_k5,2005_2014,fwd_return_5d,0,770,0.0008483329232733989,0.002394969542930503,0.015739280656955793
state__state8_k5,2005_2014,fwd_return_5d,1,837,0.001569047442707206,0.003920530481655415,0.015965364118819676
state__state8_k5,2005_2014,fwd_return_5d,2,464,0.002283132866031919,0.004273446407011328,0.03241414779312606
state__state8_k5,2005_2014,fwd_return_5d,3,314,0.005462623874480661,0.0063701896270920155,0.02294051523162125
state__state8_k5,2005_2014,fwd_return_5d,4,132,-0.001789291550401625,-0.0003729443641151686,0.06429867300236208
state__state8_k5,2005_2014,fwd_return_10d,0,770,0.002475902400226127,0.00674074827819382,0.021489721415842197
state__state8_k5,2005_2014,fwd_return_10d,1,837,0.003686093094539688,0.006911166802588076,0.021344150764460394
state__state8_k5,2005_2014,fwd_return_10d,2,464,0.004216765925265999,0.011137751615598268,0.04409409320965608
state__state8_k5,2005_2014,fwd_return_10d,3,314,0.00821092346815092,0.011498205706413134,0.03381624948716256
state__state8_k5,2005_2014,fwd_return_10d,4,132,-0.005266696633667393,-0.0019634741788766563,0.07864018177014466
state__state8_k5,2005_2014,fwd_return_20d,0,770,0.00543213161080041,0.011220636480595347,0.03171262184313025
state__state8_k5,2005_2014,fwd_return_20d,1,837,0.008012003803412712,0.014224206124985983,0.0309011638031932
state__state8_k5,2005_2014,fwd_return_20d,2,464,0.009407955032486514,0.019741146290381262,0.05899701616951345
state__state8_k5,2005_2014,fwd_return_20d,3,314,0.012230899880284153,0.019912488433555753,0.04971047680337912
state__state8_k5,2005_2014,fwd_return_20d,4,132,-0.010833603093497606,-0.008990751243462547,0.10091517411343855
state__state8_k5,2005_2014,fwd_max_drawdown_20d,0,770,-0.020736844131253436,-0.014224427249767413,0.02422432973293866
state__state8_k5,2005_2014,fwd_max_drawdown_20d,1,837,-0.018387568255316268,-0.01120861179567445,0.023778114525792395
state__state8_k5,2005_2014,fwd_max_drawdown_20d,2,464,-0.03620659566849147,-0.024971941823331734,0.047289559713627374
state__state8_k5,2005_2014,fwd_max_drawdown_20d,3,314,-0.02790292480032592,-0.02045475645805711,0.038818320563453114
state__state8_k5,2005_2014,fwd_max_drawdown_20d,4,132,-0.08808228583117639,-0.07203009267221588,0.08493553800358594
state__state8_k5,2005_2014,fwd_max_upside_20d,0,770,0.02226867912393257,0.021344700461583765,0.015768523842798927
state__state8_k5,2005_2014,fwd_max_upside_20d,1,837,0.02326944035814167,0.022480790340285273,0.016284225181990932
state__state8_k5,2005_2014,fwd_max_upside_20d,2,464,0.038841262627728995,0.03422530392432066,0.03103440778925088
state__state8_k5,2005_2014,fwd_max_upside_20d,3,314,0.03633825261231923,0.03232547073302694,0.02519439246674272
state__state8_k5,2005_2014,fwd_max_upside_20d,4,132,0.0646499902933468,0.05152468072802041,0.05891733223912762
state__state8_k5,2005_2014,future_rv_20d,0,770,0.12124030398897845,0.1093539197425166,0.04957973637590992
state__state8_k5,2005_2014,future_rv_20d,1,837,0.11700403472334495,0.1039740699727709,0.04779235927538257
state__state8_k5,2005_2014,future_rv_20d,2,464,0.21892786486855798,0.2007095759006255,0.10297706285995784
state__state8_k5,2005_2014,future_rv_20d,3,314,0.17832384125575151,0.1573666973374508,0.09028372811025266
state__state8_k5,2005_2014,future_rv_20d,4,132,0.49395572546196265,0.4151170974174297,0.2116053223929813
state__state8_k5,2015_2019,fwd_return_5d,0,442,0.0025977080629831385,0.004636659376301755,0.0148785689742064
state__state8_k5,2015_2019,fwd_return_5d,1,531,0.0012335538712466574,0.0023585586998420283,0.01495129660597361
state__state8_k5,2015_2019,fwd_return_5d,2,136,0.0029965519350992165,0.007033124413040048,0.026510927511704422
state__state8_k5,2015_2019,fwd_return_5d,3,142,0.004148760409952328,0.006374008036946988,0.022789202584698482
state__state8_k5,2015_2019,fwd_return_5d,4,7,0.03236813926995311,0.03830514054488665,0.02399071922821847
state__state8_k5,2015_2019,fwd_return_10d,0,442,0.003867290583184372,0.0063618918380989875,0.02170031853734858
state__state8_k5,2015_2019,fwd_return_10d,1,531,0.003582005762235021,0.0057189296308766124,0.02018123026087616
state__state8_k5,2015_2019,fwd_return_10d,2,136,0.006710771215298174,0.009296696015705375,0.030551707804621533
state__state8_k5,2015_2019,fwd_return_10d,3,142,0.00829847982244852,0.015459787011718351,0.03191071355638375
state__state8_k5,2015_2019,fwd_return_10d,4,7,0.05823011266368886,0.051588496449742616,0.021446051631037383
state__state8_k5,2015_2019,fwd_return_20d,0,442,0.00808517153573202,0.014932676688644175,0.030771453054468607
state__state8_k5,2015_2019,fwd_return_20d,1,531,0.00818011653743475,0.011721529884237691,0.026805267439236946
state__state8_k5,2015_2019,fwd_return_20d,2,136,0.014877357645180245,0.022521113666167936,0.04215565560069124
state__state8_k5,2015_2019,fwd_return_20d,3,142,0.012863430028694986,0.01869500727812834,0.038627069692664134
state__state8_k5,2015_2019,fwd_return_20d,4,7,0.07063561619913826,0.0650859865924962,0.03272521207864094
state__state8_k5,2015_2019,fwd_max_drawdown_20d,0,442,-0.017852610536488588,-0.009015443564944048,0.027299905770327464
state__state8_k5,2015_2019,fwd_max_drawdown_20d,1,531,-0.016251819988759183,-0.00992146467062105,0.022731064706605363
state__state8_k5,2015_2019,fwd_max_drawdown_20d,2,136,-0.030046560193802637,-0.026628569139210967,0.032062460588898
state__state8_k5,2015_2019,fwd_max_drawdown_20d,3,142,-0.024171652537361345,-0.015685263141441697,0.030050526919365578
state__state8_k5,2015_2019,fwd_max_drawdown_20d,4,7,0.0026884432533677955,-0.008002062195716642,0.024716294861097176
state__state8_k5,2015_2019,fwd_max_upside_20d,0,442,0.021851520783981532,0.020683413114373383,0.01610026550548391
state__state8_k5,2015_2019,fwd_max_upside_20d,1,531,0.02019103383954783,0.018526358692922296,0.015832706577999234
state__state8_k5,2015_2019,fwd_max_upside_20d,2,136,0.036621087740092116,0.03268590231912161,0.023418382094892776
state__state8_k5,2015_2019,fwd_max_upside_20d,3,142,0.032014896725205085,0.031250018168064386,0.023743780544402886
state__state8_k5,2015_2019,fwd_max_upside_20d,4,7,0.08457733333536264,0.0741323834559513,0.028162930584110634
state__state8_k5,2015_2019,future_rv_20d,0,442,0.10780127245376475,0.0894303284925628,0.05599057878507959
state__state8_k5,2015_2019,future_rv_20d,1,531,0.10333211327373767,0.0901406899665135,0.04978332478396522
state__state8_k5,2015_2019,future_rv_20d,2,136,0.17434381321115341,0.17429272386633946,0.05096320224672097
state__state8_k5,2015_2019,future_rv_20d,3,142,0.15960872560834974,0.1579328447531798,0.06584060576629336
state__state8_k5,2015_2019,future_rv_20d,4,7,0.22238252405380737,0.2513438245914903,0.045896211920181715
state__state8_k5,2020_2024,fwd_return_5d,0,277,0.002581512050998068,0.005521438413329749,0.018719346475198885
state__state8_k5,2020_2024,fwd_return_5d,1,330,0.003128942575367789,0.005414393690873043,0.020860305387582056
state__state8_k5,2020_2024,fwd_return_5d,2,260,0.003415362678887006,0.005621586947264778,0.031042614923167802
state__state8_k5,2020_2024,fwd_return_5d,3,147,0.002765021220345996,0.004822175946330276,0.028517190422657098
state__state8_k5,2020_2024,fwd_return_5d,4,39,0.000518137716276236,0.004824129748711048,0.07941668815671472
state__state8_k5,2020_2024,fwd_return_10d,0,276,0.007690205784696098,0.010316112138557543,0.02718469439386222
state__state8_k5,2020_2024,fwd_return_10d,1,326,0.003983418910096177,0.008449011683987928,0.02937667153327865
state__state8_k5,2020_2024,fwd_return_10d,2,260,0.005190162085379513,0.010708733053690245,0.04392056554415739
state__state8_k5,2020_2024,fwd_return_10d,3,147,0.005824865607573846,0.011943552922195844,0.03768987474825372
state__state8_k5,2020_2024,fwd_return_10d,4,39,0.010512683577494148,0.041319222382320886,0.10897908043977289
state__state8_k5,2020_2024,fwd_return_20d,0,270,0.007253469845427855,0.016695165954992874,0.04006106137876471
state__state8_k5,2020_2024,fwd_return_20d,1,323,0.007264415699022792,0.019361719988346238,0.05593190590441993
state__state8_k5,2020_2024,fwd_return_20d,2,260,0.017346508562600192,0.033612754599784966,0.0551361511803507
state__state8_k5,2020_2024,fwd_return_20d,3,146,0.007872539821081243,0.01714647779897116,0.06121788451506079
state__state8_k5,2020_2024,fwd_return_20d,4,39,0.04909418433167759,0.06933040315836547,0.1115348609510701
state__state8_k5,2020_2024,fwd_max_drawdown_20d,0,270,-0.024146574760780685,-0.017624712001861387,0.029114615246613598
state__state8_k5,2020_2024,fwd_max_drawdown_20d,1,323,-0.02638257911398239,-0.014004591117237841,0.04667012345319767
state__state8_k5,2020_2024,fwd_max_drawdown_20d,2,260,-0.03374833253876564,-0.024676509058259577,0.04062006285804675
state__state8_k5,2020_2024,fwd_max_drawdown_20d,3,146,-0.032400353010450675,-0.02207079839124515,0.04546530111494818
state__state8_k5,2020_2024,fwd_max_drawdown_20d,4,39,-0.07468092379479217,-0.04500492175663662,0.10028794821136638
state__state8_k5,2020_2024,fwd_max_upside_20d,0,270,0.03001368443740411,0.028224987534537282,0.023002071344934025
state__state8_k5,2020_2024,fwd_max_upside_20d,1,323,0.030304675110059475,0.028489694541926625,0.022884732921551562
state__state8_k5,2020_2024,fwd_max_upside_20d,2,260,0.0461151694118118,0.047026179948036595,0.03103319995592638
state__state8_k5,2020_2024,fwd_max_upside_20d,3,146,0.03787630504513184,0.03323713532333883,0.030894521466407227
state__state8_k5,2020_2024,fwd_max_upside_20d,4,39,0.09815094279746117,0.07847635106520068,0.07481569956944127
state__state8_k5,2020_2024,future_rv_20d,0,279,0.14598034745476646,0.1281014015802397,0.06114976982189853
state__state8_k5,2020_2024,future_rv_20d,1,333,0.14950942147962007,0.1217238564679368,0.1082535766919654
state__state8_k5,2020_2024,future_rv_20d,2,260,0.21677180913617863,0.2039709809022752,0.08436435300535423
state__state8_k5,2020_2024,future_rv_20d,3,147,0.1932217645588294,0.1708502230698305,0.10441236104831596
state__state8_k5,2020_2024,future_rv_20d,4,39,0.5269112865260823,0.4292513343637495,0.24725048650928186
state__state8_k5,full,fwd_return_5d,0,2327,0.0010882441038584873,0.0033623934056306037,0.017169713629380603
state__state8_k5,full,fwd_return_5d,1,2595,0.0018012498259149937,0.0031529372126661848,0.01660386840400164
state__state8_k5,full,fwd_return_5d,2,1574,0.0028212168667964277,0.0052884245379266615,0.03037232760751453
state__state8_k5,full,fwd_return_5d,3,1023,0.004335843399632875,0.005947010331275093,0.024509106615754055
state__state8_k5,full,fwd_return_5d,4,251,0.005232933259704112,0.011819136991057855,0.06343368317244552
state__state8_k5,full,fwd_return_10d,0,2326,0.003095998180911499,0.005968662809147318,0.02332243462544456
state__state8_k5,full,fwd_return_10d,1,2591,0.0037339735448964468,0.006325205816792634,0.022813729732943357
state__state8_k5,full,fwd_return_10d,2,1574,0.004668389460379393,0.009565395158498413,0.040662609593835934
state__state8_k5,full,fwd_return_10d,3,1023,0.006575846061172396,0.010088806712330589,0.0347868028740568
state__state8_k5,full,fwd_return_10d,4,251,0.013438918346478182,0.02882031697061671,0.07957985497304312
state__state8_k5,full,fwd_return_20d,0,2320,0.006719413298781091,0.01176483459938571,0.033691854945173225
state__state8_k5,full,fwd_return_20d,1,2588,0.006998989103053339,0.01251761653462835,0.03566545226939496
state__state8_k5,full,fwd_return_20d,2,1574,0.011539241723735837,0.02042633188388654,0.054648042207292906
state__state8_k5,full,fwd_return_20d,3,1022,0.010140392008632298,0.016776232714390438,0.04912184299001512
state__state8_k5,full,fwd_return_20d,4,251,0.024303785823382187,0.03324818042604494,0.09837033093807061
state__state8_k5,full,fwd_max_drawdown_20d,0,2320,-0.020867519054938315,-0.013158872160981938,0.026327057308301177
state__state8_k5,full,fwd_max_drawdown_20d,1,2588,-0.01985899167273039,-0.012065614976390082,0.028032342769458037
state__state8_k5,full,fwd_max_drawdown_20d,2,1574,-0.034407014117191576,-0.02662999579509656,0.04114347988805665
state__state8_k5,full,fwd_max_drawdown_20d,3,1022,-0.029269062677963795,-0.02088125310480532,0.03827379794906769
state__state8_k5,full,fwd_max_drawdown_20d,4,251,-0.06681471845256019,-0.04500492175663662,0.08157794626231457
state__state8_k5,full,fwd_max_upside_20d,0,2320,0.023694952876123665,0.021554571583219384,0.018703562637349045
state__state8_k5,full,fwd_max_upside_20d,1,2588,0.024122234840774904,0.02194710750389861,0.01872231044611326
state__state8_k5,full,fwd_max_upside_20d,2,1574,0.04055734858158885,0.03762552653251838,0.030854474686435897
state__state8_k5,full,fwd_max_upside_20d,3,1022,0.03530951913806692,0.03200373350343677,0.02699639798443678
state__state8_k5,full,fwd_max_upside_20d,4,251,0.078560962704873,0.0709253655931883,0.05947346955537392
state__state8_k5,full,future_rv_20d,0,2329,0.1240617676381558,0.109477705962751,0.05583301758577004
state__state8_k5,full,future_rv_20d,1,2598,0.12230857835297951,0.10936119008821485,0.06220805383653999
state__state8_k5,full,future_rv_20d,2,1574,0.21285330599968966,0.20182137018928792,0.08181465401835829
state__state8_k5,full,future_rv_20d,3,1023,0.18157350335574282,0.1675770252349465,0.08510878340669908
state__state8_k5,full,future_rv_20d,4,251,0.4403946725875049,0.36673601413141,0.20712456339788612
