episode_id,branch_idx,branch_date,event_day,event_idx,event_type,day_in_state,event_today,y_recovery,cumulative_return,distance_to_recovery,distance_to_relapse,downside_shock_pressure
5,1763,2000-04-24,57,1820,recovery,46,0,1,0.025691533811043277,0.2603552999280246,0.7396447000719756,0.1811174971256475
5,1763,2000-04-24,57,1820,recovery,47,0,1,0.016002597371468807,0.3281039245724443,0.6718960754275558,0.12423862361828118
5,1763,2000-04-24,57,1820,recovery,48,0,1,0.02370973066434523,0.27421280000990894,0.7257871999900911,0.09510537648906085
5,1763,2000-04-24,57,1820,recovery,49,0,1,0.03780243198514799,0.17567142367171132,0.8243285763282888,0.08590135782847017
5,1763,2000-04-24,57,1820,recovery,50,0,1,0.019085886489201398,0.30654442746868754,0.6934555725313125,0.2109249937347666
5,1763,2000-04-24,57,1820,recovery,51,0,1,0.027013099075993807,0.2511144271411484,0.7488855728588517,0.20963463671023058
5,1763,2000-04-24,57,1820,recovery,52,0,1,0.04352885163278142,0.1356301809942037,0.8643698190057963,0.14728880616567297
5,1763,2000-04-24,57,1820,recovery,53,0,1,0.041767127779999136,0.1479488053110859,0.8520511946889142,0.14866931218722423
5,1763,2000-04-24,57,1820,recovery,54,0,1,0.043967920719158116,0.13256004766105434,0.8674399523389458,0.15814502267060448
5,1763,2000-04-24,57,1820,recovery,55,0,1,0.050794736836371035,0.08482442615853097,0.9151755738414692,0.0015779934012305917
5,1763,2000-04-24,57,1820,recovery,56,0,1,0.05541858101151509,0.05249279869975086,0.9475072013002493,0.0015638058944879773
5,1763,2000-04-24,57,1820,recovery,57,1,1,0.0657677553328373,-0.019872453239678674,1.0198724532396788,0.0014897403400704519
6,1889,2000-10-20,42,1931,relapse,1,0,0,0.004467907788909153,0.4067253793594014,0.5932746206405985,0.11317210064131186
6,1889,2000-10-20,42,1931,relapse,2,0,0,-0.0022323003386481854,0.45662499550881136,0.5433750044911885,0.010421063792558265
6,1889,2000-10-20,42,1931,relapse,3,0,0,-0.02568633589671232,0.6312982816547271,0.3687017183452727,0.09908353134540862
6,1889,2000-10-20,42,1931,relapse,4,0,0,-0.023005370749259235,0.6113318672955024,0.3886681327044975,0.10621457703981567
6,1889,2000-10-20,42,1931,relapse,5,0,0,-0.004466805418371633,0.47326641076627385,0.526733589233726,0.1051976818998247
6,1889,2000-10-20,42,1931,relapse,6,0,0,0.004467907788909153,0.4067253793594014,0.5932746206405985,0.10381136215205763
6,1889,2000-10-20,42,1931,relapse,7,0,0,0.021778432340905818,0.2778057228286007,0.7221942771713992,0.09297388373032986
6,1889,2000-10-20,42,1931,relapse,8,0,0,0.018316988852829175,0.3035847282101647,0.6964152717898352,0.001910124434297228
6,1889,2000-10-20,42,1931,relapse,9,0,0,0.01999148969944975,0.2911139291099745,0.7088860708900253,0.0019130971714471914
6,1889,2000-10-20,42,1931,relapse,10,0,0,0.02054928919147736,0.2869597327013533,0.7130402672986467,0.002078804810094138
