episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window
73,11444,11444,11461,1995-01-30,1995-01-30,1995-02-22,9,18,0.260902686561189,0.15983997931041136,-0.10113182477686322,0.9477872858473597,-0.12215279968042445,0.05296438429297723,-0.08333586273752935
74,11469,11469,11483,1995-03-06,1995-03-06,1995-03-27,4,15,0.2313001931068683,0.1602373736020243,-0.15425759212817813,1.2273648420556307,-0.006247889948013063,0.013709164519307038,-0.08575010502422309
75,11493,11493,11510,1995-04-10,1995-04-10,1995-05-08,18,18,0.31997350950471026,0.1605364954350176,-0.19153828454812838,0.7240331301909168,-0.2633249584449304,0.04957841196266344,-0.06508805557118436
76,11528,11528,11545,1995-06-01,1995-06-01,1995-06-26,10,18,0.20352120629297474,0.16089959064524537,-0.21052064042995033,1.102317711443449,-0.009207893949422286,0.0009706804602913621,-0.05066576681442925
77,11551,11551,11569,1995-07-04,1995-07-04,1995-07-28,11,19,0.21962012217558533,0.1613051706241007,-0.2451716170114593,0.8059958960968485,-0.14046993586077405,-0.00022429432931048154,-0.07061431463848855
78,11891,11891,11891,1996-11-14,1996-11-14,1996-11-14,1,1,0.1646179194035441,0.16339602792882452,-0.07216545785024786,1.1778507714133515,-0.009188820340585324,0.012436362728871941,-0.04119984074249672
79,11933,11933,11951,1997-01-22,1997-01-22,1997-02-18,12,19,0.35857595004931936,0.16370662394519309,-0.1664987067549496,1.131439848954516,-0.14772589879038883,-0.0043897363565044145,-0.11236134891328753
80,11967,11967,11982,1997-03-12,1997-03-12,1997-04-03,6,16,0.18384170108534725,0.16406106057700806,-0.15866104024097383,0.8064498351685402,-0.05704764173325322,-0.004950529602348652,-0.05290783570896984
81,12076,12076,12093,1997-08-18,1997-08-18,1997-09-10,6,18,0.2160011130847099,0.16476918523178877,-0.07929812142215087,0.8859606963586099,-0.1255912348834072,0.011457587163373972,-0.04509287455420896
82,12100,12100,12117,1997-09-22,1997-09-22,1997-10-17,7,18,0.20562644537999747,0.16510129591001801,-0.11990433763823627,0.8955667508573689,-0.0035840973186422598,0.013024168318718665,-0.05568899775535385
