sample_id,label,index,episode_id,era,split,event_onset,origin_date,lead,level,mean5,mean20,slope5,slope20,std20,max20,target_x_h1,target_x_h2,target_x_h3,target_x_h4,target_x_h5,target_x_h6,target_x_h7,target_x_h8,target_x_h9,target_x_h10,matched_positive_id,match_distance,control_reused_across_leads
P_E003_N225_L5,1,N225,E003,train,train,2008-01-09,2007-12-27,5,-5.633307029656176,-5.226038356830074,-4.88482990259097,-0.205133888262011,-0.020593875976303907,0.3903633814464213,-4.441141300342416,-4.997386837839513,-3.6953525281350426,-4.660668794441594,-4.88512280524455,-4.285044108446028,-4.809569374328342,-4.215252470280876,-4.328764783426279,-4.200010818019248,-4.229439873661402,,,False
P_E003_N225_L10,1,N225,E003,train,train,2008-01-09,2007-12-19,10,-4.666496379204911,-4.528661837782138,-4.650785273438293,-0.02556783755479624,-0.02049564550258886,0.375571842946809,-3.8936639048008943,-5.164000254655948,-4.5085662674774625,-5.203026632263668,-5.621291600097116,-5.633307029656176,-4.997386837839513,-3.6953525281350426,-4.660668794441594,-4.88512280524455,-4.285044108446028,,,False
P_E003_FTSE_L1,1,FTSE,E003,train,train,2008-01-15,2008-01-14,1,-4.935708168910743,-4.757067047633539,-4.7864623379756726,0.02773732457612788,-0.002895646509152133,0.4291778494343853,-3.973363530728447,-3.9816836540055696,-4.392173195970699,-4.312644619235058,-4.040301721582632,-3.362980439820205,-3.0784029106439106,-3.365867237621608,-3.5564551876771917,-4.3676944971594525,-4.073945326338633,,,False
P_E003_FTSE_L5,1,FTSE,E003,train,train,2008-01-15,2008-01-08,5,-5.1115487305614336,-4.611959532972513,-4.789584928879128,-0.09514702341586187,-0.01378864229537805,0.4518898296872543,-3.973363530728447,-4.515713047732217,-4.632344365690986,-4.590020925272316,-4.935708168910743,-3.9816836540055696,-4.392173195970699,-4.312644619235058,-4.040301721582632,-3.362980439820205,-3.0784029106439106,,,False
P_E003_FTSE_L10,1,FTSE,E003,train,train,2008-01-15,2007-12-31,10,-5.424106654434846,-5.237647571633106,-4.7532417335591255,-0.15182916407234548,-0.045332367066289396,0.4569060519241142,-4.007436749098744,-4.5851070845280635,-4.7455956884763735,-3.973363530728447,-4.644182630568248,-5.1115487305614336,-4.515713047732217,-4.632344365690986,-4.590020925272316,-4.935708168910743,-3.9816836540055696,,,False
P_E003_GDAXI_L1,1,GDAXI,E003,train,train,2008-01-18,2008-01-17,1,-4.435931679604587,-4.7840803081524585,-4.879434115785167,0.18812962774052222,0.011238178140145627,0.3426251101473613,-4.33084566234275,-4.053460421753429,-3.0943277684568575,-3.1872571447089055,-3.0939275274426894,-3.6000753969116697,-3.9553390545806657,-4.336808309637126,-4.6804525345021135,-4.756697469733945,-4.052291060697646,,,False
P_E003_GDAXI_L5,1,GDAXI,E003,train,train,2008-01-18,2008-01-11,5,-5.197320096029313,-5.019018988882381,-4.892193595089124,0.022902715476307917,-0.010056364034923444,0.3353586719755783,-4.254620509909606,-5.13577484104348,-4.374119527597205,-4.777255396487709,-4.435931679604587,-4.053460421753429,-3.0943277684568575,-3.1872571447089055,-3.0939275274426894,-3.6000753969116697,-3.9553390545806657,,,False
P_E003_GDAXI_L10,1,GDAXI,E003,train,train,2008-01-18,2008-01-04,10,-4.576771025288687,-4.888393929755415,-4.935735343455996,0.24434151253083014,0.018244001761160304,0.36738291157063707,-4.254620509909606,-5.131057136696339,-4.960614653214621,-5.207041478686049,-4.599061579785588,-5.197320096029313,-5.13577484104348,-4.374119527597205,-4.777255396487709,-4.435931679604587,-4.053460421753429,,,False
P_E004_SPX_L1,1,SPX,E004,train,train,2008-06-26,2008-06-25,1,-4.650302502689708,-4.823270861201032,-4.82464095630082,0.023621347298880054,0.0027866373536243,0.39907611609190263,-4.046772947127199,-4.178999661941726,-4.8057172038575455,-4.928902476240371,-4.4550219820311465,-4.23902734871407,-4.681247019829099,-4.141910050298308,-4.20294275422541,-4.159343354906577,-4.599257092027827,,,False
P_E004_SPX_L5,1,SPX,E004,train,train,2008-06-26,2008-06-19,5,-4.867034031094117,-4.9481319596553055,-4.894423946884485,0.014753981829945114,0.018616714812433897,0.3904288602195414,-4.046772947127199,-4.42168457556167,-5.558399037277984,-4.6189341593816815,-4.650302502689708,-4.178999661941726,-4.8057172038575455,-4.928902476240371,-4.4550219820311465,-4.23902734871407,-4.681247019829099,,,False
P_E004_SPX_L10,1,SPX,E004,train,train,2008-06-26,2008-06-12,10,-4.632750509435267,-4.609640268027356,-4.880354618062617,-0.1083966073415662,0.025416049921784523,0.4170695782931592,-4.046772947127199,-4.8103861425440275,-5.187860352833051,-4.94835451437192,-4.927024757433413,-4.867034031094117,-4.42168457556167,-5.558399037277984,-4.6189341593816815,-4.650302502689708,-4.178999661941726,,,False
P_E004_KS11_L1,1,KS11,E004,train,train,2008-07-01,2008-06-30,1,-5.018873222366739,-5.006738509333296,-4.826013570123396,-0.017191132692916118,-0.004889517005875024,0.2928663165661758,-4.113750718872444,-4.546814942192449,-3.8151205821243765,-4.308313586808287,-4.298080033990414,-4.713239054056992,-3.634139253730781,-4.065404413046249,-3.987528667246149,-4.018655245018875,-4.546257111563803,,,False
P_E004_KS11_L5,1,KS11,E004,train,train,2008-07-01,2008-06-24,5,-5.095645863277228,-4.704132701101503,-4.805019352778572,-0.11558980620013164,0.009361217101881777,0.2987176438647546,-4.113750718872444,-4.825262334235479,-4.943192183801421,-5.150718942985612,-5.018873222366739,-4.546814942192449,-3.8151205821243765,-4.308313586808287,-4.298080033990414,-4.713239054056992,-3.634139253730781,,,False
P_E004_KS11_L10,1,KS11,E004,train,train,2008-07-01,2008-06-17,10,-4.618983921131976,-4.839992970152528,-4.854583168470226,-0.03205787517703825,0.006705609410562723,0.31765682746256196,-4.113750718872444,-4.503219519752055,-4.72559527085908,-4.499562205809103,-4.696640645810048,-5.095645863277228,-4.825262334235479,-4.943192183801421,-5.150718942985612,-5.018873222366739,-4.546814942192449,,,False
P_E005_HSI_L1,1,HSI,E005,train,train,2008-08-01,2008-07-31,1,-5.334191498725745,-5.182943759326911,-4.76963569717288,-0.13118436496799588,-0.05056188886203728,0.4351143801224602,-4.108334282139269,-4.019882573299933,-4.86970363898287,-4.3219562443324016,-4.283379297809931,-4.215367875831287,-4.58077638573174,-4.00253269661823,-4.390935133579198,-4.633443329391289,-4.50708969975581,,,False
P_E005_HSI_L5,1,HSI,E005,train,train,2008-08-01,2008-07-25,5,-4.832163112109354,-4.953948048233071,-4.6232468139672385,0.09028201607487601,-0.023759135661355003,0.3795493832867546,-4.108334282139269,-5.049551632645495,-5.341474044061293,-5.357338509092671,-5.334191498725745,-4.019882573299933,-4.86970363898287,-4.3219562443324016,-4.283379297809931,-4.215367875831287,-4.58077638573174,,,False
P_E005_HSI_L10,1,HSI,E005,train,train,2008-08-01,2008-07-18,10,-4.69104283234075,-4.576138573883577,-4.526327017576054,-0.17025343754500144,0.0007660932363319132,0.3594840469355508,-4.055148305215477,-5.283682182393766,-4.837258745608202,-4.979159475625766,-4.837476725428266,-4.832163112109354,-5.049551632645495,-5.341474044061293,-5.357338509092671,-5.334191498725745,-4.019882573299933,,,False
P_E006_OMXSPI_L1,1,OMXSPI,E006,train,train,2008-08-28,2008-08-27,1,-4.672288526067198,-4.572590914855583,-4.589485222503069,-0.06510079238002563,0.0015206884460777477,0.3551994483638201,-3.72479040638332,-4.220992507371531,-4.87375837108709,-4.71467240842112,-4.092371646951239,-4.92359517947054,-3.8378641776360074,-4.063705700365282,-3.5800815397791497,-4.205862368139185,-4.755429878074249,,,False
P_E006_OMXSPI_L5,1,OMXSPI,E006,train,train,2008-08-28,2008-08-21,5,-4.697773641476592,-4.631975103593939,-4.593967844450612,0.06391681677536294,-0.0014567216085653494,0.3679153661013466,-3.72479040638332,-4.044499171193678,-4.701915909727729,-4.746477325812722,-4.672288526067198,-4.220992507371531,-4.87375837108709,-4.71467240842112,-4.092371646951239,-4.92359517947054,-3.8378641776360074,,,False
P_E006_OMXSPI_L10,1,OMXSPI,E006,train,train,2008-08-28,2008-08-14,10,-4.881693665371291,-4.606525846603431,-4.455124083333197,-0.026951301004872877,-0.02794947130885234,0.3683266990373899,-3.8360775506607747,-4.919916468799246,-5.006138757209429,-3.72479040638332,-4.811256244101111,-4.697773641476592,-4.044499171193678,-4.701915909727729,-4.746477325812722,-4.672288526067198,-4.220992507371531,,,False
P_E006_FCHI_L1,1,FCHI,E006,train,train,2008-09-02,2008-09-01,1,-4.909281194518093,-4.547699657145741,-4.620382867490234,-0.14513104565502713,-0.005877684050908035,0.3265194582679871,-3.958862507606197,-4.181828095957543,-4.749525005942638,-3.84941350694671,-4.190945821081083,-4.1058420054545115,-4.167737552588941,-4.538335077456407,-4.3198020255440674,-4.54037037503657,-3.783613928072481,,,False
P_E006_FCHI_L5,1,FCHI,E006,train,train,2008-09-02,2008-08-26,5,-4.413166762203932,-4.775564945753135,-4.615078192779054,0.09857190315489224,-0.010520750609095828,0.27386975020779775,-4.197579491589361,-4.499053114739269,-3.958862507606197,-4.958134706661215,-4.909281194518093,-4.181828095957543,-4.749525005942638,-3.84941350694671,-4.190945821081083,-4.1058420054545115,-4.167737552588941,,,False
P_E006_FCHI_L10,1,FCHI,E006,train,train,2008-09-02,2008-08-19,10,-4.600568056968612,-4.460822778171041,-4.558524975444696,-0.050516601654620866,-0.00010910698677268228,0.2506833609751368,-4.17391661452033,-4.970745720683751,-5.033562040412429,-4.2973492796424235,-5.163000925823139,-4.413166762203932,-4.499053114739269,-3.958862507606197,-4.958134706661215,-4.909281194518093,-4.181828095957543,,,False
P_E006_N225_L1,1,N225,E006,train,train,2008-09-05,2008-09-04,1,-4.964604587146736,-4.848219265479363,-4.867844714841575,0.0010855574291180692,-0.016462739492190813,0.43053806667480066,-3.8971036551287908,-4.521023999664749,-4.177808723661693,-4.668976288791345,-4.425740780354604,-4.737597006917189,-4.529761331465257,-3.717133586470971,-4.741658767782985,-4.232763032019758,-4.160502934935509,,,False
P_E006_N225_L5,1,N225,E006,train,train,2008-09-05,2008-08-29,5,-4.901841535343598,-5.056568788269797,-4.8342079448812685,-0.0025632578783874533,-0.027823980626432317,0.36510538338003873,-4.172821060408689,-5.306964113837577,-3.8971036551287908,-5.170582435940115,-4.964604587146736,-4.521023999664749,-4.177808723661693,-4.668976288791345,-4.425740780354604,-4.737597006917189,-4.529761331465257,,,False
P_E006_N225_L10,1,N225,E006,train,train,2008-09-05,2008-08-22,10,-5.345207042607058,-4.750970018029797,-4.778809748634722,-0.27098784849634017,-0.004987817097855733,0.36908770870008234,-4.172821060408689,-4.95030231266403,-4.983929538974983,-5.340286881966658,-5.10648367239972,-4.901841535343598,-5.306964113837577,-3.8971036551287908,-5.170582435940115,-4.964604587146736,-4.521023999664749,,,False
P_E007_FCHI_L1,1,FCHI,E007,train,train,2009-01-06,2009-01-05,1,-4.537636140649452,-4.362623921895569,-4.137439188098446,0.036965195062841835,-0.04220069676773585,0.39023612568624416,-3.3844574343905296,-4.1732246294114725,-4.16672118288096,-4.27692805457756,-4.039947703491126,-4.368732407891431,-4.194096760995704,-3.2498736772488575,-3.830562289930031,-3.9470091013852784,-3.6256119393822983,,,False
P_E007_FCHI_L5,1,FCHI,E007,train,train,2009-01-06,2008-12-29,5,-4.3992374165806565,-4.375996711243359,-3.9999385368916323,-0.09150850390965558,-0.04894122639608799,0.39999786146849337,-3.272871912537675,-4.384604730842284,-4.75348598932918,-3.7381553320762677,-4.537636140649452,-4.1732246294114725,-4.16672118288096,-4.27692805457756,-4.039947703491126,-4.368732407891431,-4.194096760995704,,,False
P_E007_FCHI_L10,1,FCHI,E007,train,train,2009-01-06,2008-12-18,10,-4.444898638073803,-4.055225307847678,-3.8137402573342754,-0.1262424717929794,-0.038657246418627875,0.4474301930716559,-3.0496402568310037,-3.954093280763397,-4.514340536150115,-4.473175019110481,-4.539137303612149,-4.3992374165806565,-4.384604730842284,-4.75348598932918,-3.7381553320762677,-4.537636140649452,-4.1732246294114725,,,False
P_E007_OMXSPI_L1,1,OMXSPI,E007,train,train,2009-01-08,2009-01-07,1,-4.7937853845278795,-4.551207372152368,-4.15630490328209,0.04910662085191141,-0.06351041491068674,0.5592788549565275,-3.0000356971241717,-4.291238817844796,-4.666270861758914,-4.238400545289372,-4.103776606884198,-3.3129448880924848,-3.9601029903549545,-4.272042035018039,-3.808439125124596,-3.5677203774676864,-3.6673245954763964,,,False
P_E007_OMXSPI_L5,1,OMXSPI,E007,train,train,2009-01-08,2008-12-29,5,-4.952579874016973,-4.679625992614119,-4.016404879294219,-0.06350564742833076,-0.05827789318912753,0.5330888704458456,-3.0000356971241717,-4.826945714651981,-3.52925740245396,-4.653468485111051,-4.7937853845278795,-4.291238817844796,-4.666270861758914,-4.238400545289372,-4.103776606884198,-3.3129448880924848,-3.9601029903549545,,,False
P_E007_OMXSPI_L10,1,OMXSPI,E007,train,train,2009-01-08,2008-12-17,10,-3.9341332235472057,-4.00955944787564,-3.7347145168391584,-0.018759347639716293,-0.022189428982539564,0.4088865653679871,-2.92392659445847,-4.654172382366542,-4.665999362225972,-4.421137491252691,-4.704240853208418,-4.952579874016973,-4.826945714651981,-3.52925740245396,-4.653468485111051,-4.7937853845278795,-4.291238817844796,,,False
P_E008_KS11_L1,1,KS11,E008,train,train,2009-05-22,2009-05-21,1,-4.757736622499874,-4.963738918196382,-4.675109690166585,0.014951317633778894,-0.043816533417479,0.39933361547721924,-3.6936770357882955,-4.415590949764897,-3.133711583732986,-3.878420312125547,-4.142119006091986,-3.879725456919435,-4.869670798833167,-4.331284889938972,-4.508105482590173,-4.57461908700215,-4.189235976946426,,,False
P_E008_KS11_L5,1,KS11,E008,train,train,2009-05-22,2009-05-15,5,-5.109207445879978,-5.015935397653146,-4.517455209354489,0.015699063897240514,-0.05147931543177733,0.4203194951441029,-3.6936770357882955,-4.711193163462828,-4.975935725253988,-5.264621633885243,-4.757736622499874,-4.415590949764897,-3.133711583732986,-3.878420312125547,-4.142119006091986,-3.879725456919435,-4.869670798833167,,,False
P_E008_KS11_L10,1,KS11,E008,train,train,2009-05-22,2009-05-08,10,-4.695982674642569,-4.6316412091720505,-4.305389432747306,-0.013969095666670754,-0.025487634549364615,0.32271024165698403,-3.6936770357882955,-5.062566454533011,-5.028795134517203,-5.100585440484679,-4.778522512850857,-5.109207445879978,-4.711193163462828,-4.975935725253988,-5.264621633885243,-4.757736622499874,-4.415590949764897,,,False
P_E009_OMXSPI_L1,1,OMXSPI,E009,train,train,2010-04-23,2010-04-22,1,-4.498481801878334,-4.776628496301873,-5.233572821111987,0.08030529532402204,0.02508360188881667,0.43140282399182717,-4.498481801878334,-4.303150897814803,-5.179385710861009,-4.159145097736954,-4.2637948032212325,-4.493450154068551,-5.243669781223875,-4.873547867808368,-3.952461023419818,-4.044185288585813,-3.830159445783478,,,False
P_E009_OMXSPI_L5,1,OMXSPI,E009,train,train,2010-04-23,2010-04-16,5,-4.7599401007287785,-5.402887598967352,-5.3298230867007454,0.2554286967041884,-0.0069910201849104035,0.38236907836521355,-4.7599401007287785,-5.054614718789868,-4.795627496861852,-4.774478363250534,-4.498481801878334,-4.303150897814803,-5.179385710861009,-4.159145097736954,-4.2637948032212325,-4.493450154068551,-5.243669781223875,,,False
P_E009_OMXSPI_L10,1,OMXSPI,E009,train,train,2010-04-23,2010-04-09,10,-5.454641501833629,-5.337682060107804,-5.339832068106485,-0.055074494738865845,0.0023705131965361765,0.33613926343426787,-4.77250763078946,-6.162183923404005,-5.1760702320022265,-5.4899728283909655,-5.4262709103107865,-4.7599401007287785,-5.054614718789868,-4.795627496861852,-4.774478363250534,-4.498481801878334,-4.303150897814803,,,False
P_E010_SPX_L1,1,SPX,E010,train,train,2010-05-04,2010-05-03,1,-4.790941245910869,-4.6696327561634545,-5.088842688052041,-0.06888343435023943,0.04066008291050204,0.47098333530054987,-4.203829860572965,-4.205173373245231,-4.6929073531265795,-2.904405565829609,-3.812980682565868,-3.8236253098411317,-4.439809486730546,-4.710852085053029,-4.7120310968168235,-4.114473268844815,-4.245547488568839,,,False
P_E010_SPX_L5,1,SPX,E010,train,train,2010-05-04,2010-04-27,5,-4.203829860572965,-4.8934420796067055,-5.200815627089421,0.09618633529279286,0.03061918318319479,0.4453095088765899,-4.203829860572965,-5.007026213893076,-4.824728673720705,-4.521637786719659,-4.790941245910869,-4.205173373245231,-4.6929073531265795,-2.904405565829609,-3.812980682565868,-3.8236253098411317,-4.439809486730546,,,False
P_E010_SPX_L10,1,SPX,E010,train,train,2010-05-04,2010-04-20,10,-5.347638807291286,-5.154941573965317,-5.292507422742826,0.05287411453875514,0.003220611607618457,0.3752073886546994,-4.445923950407486,-5.107544928821337,-4.600411584053663,-5.109445656963088,-5.445978367622476,-4.203829860572965,-5.007026213893076,-4.824728673720705,-4.521637786719659,-4.790941245910869,-4.205173373245231,,,False
P_E010_FTSE_L1,1,FTSE,E010,train,train,2010-05-04,2010-04-30,1,-4.501361898188401,-4.593897992780486,-4.953201583609069,-0.030721982007397647,0.044696544958861724,0.4142788861558404,-4.110649885481532,-4.000528222702475,-4.275921389546549,-4.298301750217966,-3.6674584519896496,-3.45451721010005,-4.219652710272429,-4.336323768362172,-5.107454849119064,-3.8546472935157614,-4.518153387658707,,,False
P_E010_FTSE_L5,1,FTSE,E010,train,train,2010-05-04,2010-04-26,5,-4.823838467702042,-4.781164684990264,-5.0931240372727595,0.023920739653790195,0.03103789402947376,0.3592466711473427,-4.467943685045835,-4.110649885481532,-4.4708168679476685,-5.0628228445827865,-4.501361898188401,-4.000528222702475,-4.275921389546549,-4.298301750217966,-3.6674584519896496,-3.45451721010005,-4.219652710272429,,,False
P_E010_FTSE_L10,1,FTSE,E010,train,train,2010-05-04,2010-04-19,10,-5.228304316747053,-5.1422474632834625,-5.161086773350815,0.1401965760216086,-0.0007134695615952362,0.3072588055487797,-4.496400963654321,-4.939212977920501,-4.841643335191962,-4.467943685045835,-4.833184959090977,-4.823838467702042,-4.110649885481532,-4.4708168679476685,-5.0628228445827865,-4.501361898188401,-4.000528222702475,,,False
P_E011_SPX_L1,1,SPX,E011,train,train,2011-07-27,2011-07-26,1,-5.517565755022846,-5.314896254158009,-5.041642538062823,0.0058493698075205575,-0.010968249191715223,0.4104025228613555,-4.410934889755033,-4.346401902731418,-4.8433510128094,-4.616275783094123,-4.187207557301072,-4.174677763412945,-4.356640284354888,-3.518584755322372,-3.681631536537226,-3.192734307476461,-3.2784386267351686,,,False
P_E011_SPX_L5,1,SPX,E011,train,train,2011-07-27,2011-07-20,5,-5.786617620113975,-5.033587795409499,-4.969781072395493,-0.14922166334766912,-0.007253830374280778,0.3920007875227159,-4.410934889755033,-4.646496296873686,-5.49769526979881,-5.126106328980731,-5.517565755022846,-4.346401902731418,-4.8433510128094,-4.616275783094123,-4.187207557301072,-4.174677763412945,-4.356640284354888,,,False
P_E011_SPX_L10,1,SPX,E011,train,train,2011-07-27,2011-07-13,10,-4.86253112543142,-4.803565745263116,-4.923515879391079,-0.022514143285803315,-0.0071283825546790466,0.34199141301139163,-4.403525370833106,-4.67868763266151,-5.369233497224478,-4.68781007125129,-4.645590155796239,-5.786617620113975,-4.646496296873686,-5.49769526979881,-5.126106328980731,-5.517565755022846,-4.346401902731418,,,False
P_E011_GDAXI_L1,1,GDAXI,E011,train,train,2011-08-01,2011-07-29,1,-4.536665606152199,-4.738652953611998,-4.8357223585256595,0.05432760074750804,0.03252439544231059,0.44968780085055227,-4.107803318462691,-3.5869899929641473,-4.230881189922158,-3.835730315035822,-3.4728887780868147,-3.6080596840369976,-3.3331010182820835,-2.9078630524389135,-2.8863843102771582,-3.3292919743353613,-3.340079004852678,,,False
P_E011_GDAXI_L5,1,GDAXI,E011,train,train,2011-08-01,2011-07-25,5,-4.72269771822466,-4.688858363522665,-4.857955258527644,0.011067371779797346,0.025149948440202068,0.44008266395086454,-4.107803318462691,-5.025566224525705,-4.553980777961882,-4.854354441195544,-4.536665606152199,-3.5869899929641473,-4.230881189922158,-3.835730315035822,-3.4728887780868147,-3.6080596840369976,-3.3331010182820835,,,False
P_E011_GDAXI_L10,1,GDAXI,E011,train,train,2011-08-01,2011-07-18,10,-4.969677640828176,-4.702305481345932,-4.90009707468719,-0.1743214630042694,0.009544734017559245,0.47116654935666297,-4.107803318462691,-4.8186512487952635,-4.821011706708513,-4.179686093833149,-4.902245050051743,-4.72269771822466,-5.025566224525705,-4.553980777961882,-4.854354441195544,-4.536665606152199,-3.5869899929641473,,,False
P_E011_OMXSPI_L1,1,OMXSPI,E011,train,train,2011-08-01,2011-07-29,1,-4.717753833115442,-4.856912962366618,-4.817948777210798,0.08497302791735208,0.021161517223540722,0.4170233918676926,-4.1504559021607745,-3.6014748954666587,-4.225418189810325,-4.155220111364469,-3.3290480674014233,-3.186851079590837,-3.3730630374544983,-3.0385242715507195,-3.2824643683102694,-3.587373828705099,-3.655863929932804,,,False
P_E011_OMXSPI_L5,1,OMXSPI,E011,train,train,2011-08-01,2011-07-25,5,-5.2968103069681325,-4.703432730954449,-4.824120883481908,-0.21285819357397753,0.014468637579251402,0.424858810561808,-4.1504559021607745,-4.568425418477411,-4.824767166262831,-4.876808087009271,-4.717753833115442,-3.6014748954666587,-4.225418189810325,-4.155220111364469,-3.3290480674014233,-3.186851079590837,-3.3730630374544983,,,False
P_E011_OMXSPI_L10,1,OMXSPI,E011,train,train,2011-08-01,2011-07-18,10,-4.1504559021607745,-4.715779669470633,-4.86655148300626,-0.022409405081947317,0.013008541311804666,0.49986484344999543,-4.1504559021607745,-4.369723165344859,-4.636391823078126,-4.303438883809779,-4.91079947557135,-5.2968103069681325,-4.568425418477411,-4.824767166262831,-4.876808087009271,-4.717753833115442,-3.6014748954666587,,,False
P_E011_FCHI_L1,1,FCHI,E011,train,train,2011-08-01,2011-07-29,1,-5.326020329427379,-4.868018053942945,-4.8584582223684345,-0.05809576825602997,0.0220417782132205,0.5027985194924045,-3.8961631370212455,-3.7936181641390574,-4.44521425747854,-4.318747513390356,-3.3484374368533034,-3.468128037011397,-3.2500398300371227,-3.1438172819003274,-3.096865657240972,-3.163955078125005,-3.2584390887823664,,,False
P_E011_FCHI_L5,1,FCHI,E011,train,train,2011-08-01,2011-07-25,5,-5.15140599292401,-4.755788035384057,-4.836846950788466,-0.030476707795231078,0.010965859793040723,0.48748102784736397,-3.8961631370212455,-4.539802629801494,-4.551329678206787,-4.771531639355059,-5.326020329427379,-3.7936181641390574,-4.44521425747854,-4.318747513390356,-3.3484374368533034,-3.468128037011397,-3.2500398300371227,,,False
P_E011_FCHI_L10,1,FCHI,E011,train,train,2011-08-01,2011-07-18,10,-4.744972794468041,-4.830769129173692,-4.8383440872321755,-0.07041145869025814,-0.0004488171923049538,0.4882376124027453,-4.155683411257703,-5.021322447636984,-4.832724305979896,-3.8961631370212455,-4.877324293358148,-5.15140599292401,-4.539802629801494,-4.551329678206787,-4.771531639355059,-5.326020329427379,-3.7936181641390574,,,False
P_E011_FTSE_L1,1,FTSE,E011,train,train,2011-08-01,2011-07-29,1,-4.793014155500286,-4.947484439771024,-5.025250157301565,0.15254300143970412,0.019660890865330273,0.40629922465410595,-4.257968502492835,-4.171652270828745,-4.838774134227322,-4.337727417981208,-3.608238159925893,-3.8639514141661513,-3.6031400825018487,-3.019620972104078,-3.41892641683436,-3.58497061509153,-3.671117971460232,,,False
P_E011_FTSE_L5,1,FTSE,E011,train,train,2011-08-01,2011-07-25,5,-5.3407213912426545,-5.086685818454417,-5.055738973094504,0.06356730032054052,0.004939624200389733,0.38665336622092616,-4.257968502492835,-5.185333148646197,-4.66303589773209,-4.755317605733895,-4.793014155500286,-4.171652270828745,-4.838774134227322,-4.337727417981208,-3.608238159925893,-3.8639514141661513,-3.6031400825018487,,,False
P_E011_FTSE_L10,1,FTSE,E011,train,train,2011-08-01,2011-07-18,10,-5.0188170546345185,-4.972104521784695,-5.028763969991735,-0.11180578334156362,0.0027298201566000138,0.34027076553688784,-4.4918557305648115,-5.561785582379705,-5.2332491185441,-4.257968502492835,-5.039704497612794,-5.3407213912426545,-5.185333148646197,-4.66303589773209,-4.755317605733895,-4.793014155500286,-4.171652270828745,,,False
P_E011_KS11_L1,1,KS11,E011,train,train,2011-08-02,2011-08-01,1,-5.479700001048374,-5.14527957472259,-5.199662116117301,-0.04866157800368628,-0.0020055903299859438,0.23589216853331935,-4.801878780493565,-4.47014451189702,-4.956936834993635,-4.110292912834994,-4.252247679216073,-3.102025358898802,-3.011031418225955,-3.7082347135454685,-3.4051353407544926,-3.952296605905238,-4.60493386039067,,,False
P_E011_KS11_L5,1,KS11,E011,train,train,2011-08-02,2011-07-26,5,-5.167584701226181,-5.3816672213975325,-5.272752326092787,0.006480550023145134,0.008192688996631683,0.2556341825182721,-4.801878780493565,-5.058564434881032,-5.099599121183851,-4.920949615273509,-5.479700001048374,-4.47014451189702,-4.956936834993635,-4.110292912834994,-4.252247679216073,-3.102025358898802,-3.011031418225955,,,False
P_E011_KS11_L10,1,KS11,E011,train,train,2011-08-02,2011-07-19,10,-5.340869305913236,-5.056923765473611,-5.19232251591759,-0.04081800960397534,0.009139356128546326,0.2912979699092741,-4.538943982977621,-5.480189289995145,-5.193850520070536,-5.312457398318793,-5.754254197377008,-5.167584701226181,-5.058564434881032,-5.099599121183851,-4.920949615273509,-5.479700001048374,-4.47014451189702,,,False
P_E012_HSI_L1,1,HSI,E012,train,train,2011-09-22,2011-09-21,1,-4.571920781787784,-4.651824701925106,-4.6293999316689085,0.04897071340746367,0.012089750602772455,0.3278720676447993,-3.927419551115315,-4.23124211593277,-4.197984485995178,-3.671800806292968,-4.400089938441451,-4.756157402458446,-4.196337486538552,-4.112049165068696,-3.713096785047363,-4.451145505002845,-4.60040401136628,,,False
P_E012_HSI_L5,1,HSI,E012,train,train,2011-09-22,2011-09-15,5,-4.555297809612117,-4.481087617978966,-4.562105600257729,0.07920772210784634,0.001760805044764032,0.3551911235195719,-3.927419551115315,-5.103592813483534,-4.44767236968453,-4.580639735057561,-4.571920781787784,-4.23124211593277,-4.197984485995178,-3.671800806292968,-4.400089938441451,-4.756157402458446,-4.196337486538552,,,False
P_E012_HSI_L10,1,HSI,E012,train,train,2011-09-22,2011-09-07,10,-4.759138063028346,-4.556611196021184,-4.582033776545951,-0.04822535690708828,-0.009130027637366072,0.33459033771390806,-3.952198907711648,-4.526771893329525,-4.7765486047589665,-4.619400231078905,-3.927419551115315,-4.555297809612117,-5.103592813483534,-4.44767236968453,-4.580639735057561,-4.571920781787784,-4.23124211593277,,,False
P_E013_N225_L1,1,N225,E013,train,train,2013-05-16,2013-05-15,1,-5.101022264015337,-5.105084080922467,-5.107577316639247,-0.17446264195010827,-0.0024843884362852685,0.4310734427172552,-4.265303813976368,-4.5056802076606255,-4.586315595690958,-5.234178244189664,-5.327338795700577,-4.549851125435981,-2.853802511571329,-3.157594665410104,-4.202241179140048,-3.9459630432272332,-4.489377730507516,,,False
P_E013_N225_L5,1,N225,E013,train,train,2013-05-16,2013-05-09,5,-4.691878083115075,-4.970813696674117,-5.047803534137055,0.2877987000639331,-0.003825842826948508,0.40672437923497723,-4.265303813976368,-4.746525407077392,-5.3131311856265775,-5.67286346477795,-5.101022264015337,-4.5056802076606255,-4.586315595690958,-5.234178244189664,-5.327338795700577,-4.549851125435981,-2.853802511571329,,,False
P_E013_N225_L10,1,N225,E013,train,train,2013-05-16,2013-04-30,10,-5.2717431753825235,-5.227140214881244,-4.864167355064663,0.05593939000175353,-0.06311250080914352,0.5410916141255684,-3.606177171877079,-5.903010641091629,-5.076223251316445,-4.562455141217222,-4.620501366630217,-4.691878083115075,-4.746525407077392,-5.3131311856265775,-5.67286346477795,-5.101022264015337,-4.5056802076606255,,,False
